888.73 -88.1263208000 -3.9809703981 5.1365623258E-04
898.73 -78.1263208000 -3.6364050855 7.7011055389E-04
908.73 -68.1263208000 -3.2555733335 1.2909067327E-03
918.73 -58.1263208000 -2.8238405084 2.6095518540E-03
920.23 -56.6263208000 -2.7532477282 2.9707713190E-03
921.73 -55.1263208000 -2.6807965304 3.4092879331E-03
923.23 -53.6263208000 -2.6063323462 3.9467701722E-03
924.73 -52.1263208000 -2.5296769129 4.6118903205E-03
926.23 -50.6263208000 -2.4506250467 5.4418740296E-03
927.73 -49.1263208000 -2.3689365820 6.4848807394E-03
928.73 -48.1263208000 -2.3128754191 7.3272903467E-03
929.23 -47.6263208000 -2.2843288655 7.7995303313E-03
931.281 -45.5754508000 -2.1633007377 1.0148188767E-02
933.832 -43.0245808000 -2.0025851939 1.4038143406E-02
936.383 -40.4737108000 -1.8277923977 1.8279994544E-02
938.934 -37.9228408000 -1.6344119513 2.0417066475E-02
941.485 -35.3719708000 -1.4148427534 1.8542670589E-02
944.035 -32.8211008000 -1.1542346413 1.4449073253E-02
946.586 -30.2702308000 -0.8140854322 1.0704454798E-02
948.73 -28.1263108000 -0.3162657634 8.3790436985E-03
949.111 -27.7452208000 0.0000000000 8.0360652523E-03
950.23 -26.6263108000 0.5419210248 7.1368015226E-03
951.73 -25.1263108000 0.8290843145 6.1526791959E-03
953.23 -23.6263108000 1.0397515492 5.3770567140E-03
954.73 -22.1263108000 1.2144075349 4.7668040959E-03
956.23 -20.6263108000 1.3669264932 4.2881002138E-03
957.73 -19.1263108000 1.5040579825 3.9141435614E-03
958.73 -18.1263108000 1.5889175180 3.7128937928E-03
959.23 -17.6263108000 1.6296911417 3.6246803702E-03
978.73 1.8736892300 2.7881938543 3.1390978070E-03
998.73 21.8736892000 3.6087935445 4.4966782514E-03
1018.73 41.8736892000 4.2746645159 5.4535408243E-03
1038.73 61.8736892000 4.8499610050 5.4558233684E-03
1058.73 81.8736892000 5.3639062428 5.1153811882E-03
1078.73 101.8736890000 5.8327395021 4.7926155104E-03
