# # Once                                                         FEFF 10.0.0 
# # POT  SCF  60  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.362 Rnm= 1.399 L3 shell
# #   RGRID 0.0100
# # Pot 1 Z=29 Rmt= 1.362 Rnm= 1.399
# # Gam_ch=5.960E-01 H-L exch Vi= 7.999E+00 Vr= 2.750E+01
# # Mu=-3.160E+01eV kf=2.556E+00 Vint=-3.296E+01eV Rs_int= 1.419
# FMS rfms= 8.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           1.0000E+00
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
       879.5377069737      -88.1263108000       -2.7604976931    9.4659312145E-04    9.4660376985E-04   -1.0648399059E-08
       889.5377069737      -78.1263108000       -2.2350981463    1.4192406632E-03    1.4192786077E-03   -3.7944526580E-08
       899.5377069737      -68.1263108000       -1.5397990121    2.3761099267E-03    2.3762758705E-03   -1.6594379138E-07
       908.5711069737      -59.0929108000        0.0000000000    4.4137185950E-03    4.4144858827E-03   -7.6728775533E-07
       911.0377069737      -56.6263108000        0.8046143908    5.4229007188E-03    5.4241054945E-03   -1.2047757145E-06
       912.5377069737      -55.1263108000        1.0203464123    6.2055749246E-03    6.2071677799E-03   -1.5928553115E-06
       914.0377069737      -53.6263108000        1.1978352049    7.1570301950E-03    7.1591391409E-03   -2.1089458853E-06
       915.5377069737      -52.1263108000        1.3522246295    8.3234326923E-03    8.3262195830E-03   -2.7868907312E-06
       917.0377069737      -50.6263108000        1.4907092401    9.7605822436E-03    9.7642360600E-03   -3.6538163727E-06
       918.5377069737      -49.1263108000        1.6173794902    1.1538471061E-02    1.1543175548E-02   -4.7044865624E-06
       919.5377069737      -48.1263108000        1.6965802860    1.2951454142E-02    1.2956917167E-02   -5.4630252614E-06
       920.0377069737      -47.6263108000        1.7348252916    1.3735201284E-02    1.3741035866E-02   -5.8345813617E-06
       922.3040669737      -45.3599508000        1.8985432120    1.7999005586E-02    1.8005804065E-02   -6.7984789177E-06
       925.0704269737      -42.5935908000        2.0809968739    2.4629024519E-02    2.4630108344E-02   -1.0838251128E-06
       927.8367869737      -39.8272308000        2.2486951942    3.0854132631E-02    3.0827303896E-02    2.6828734368E-05
       930.6031469737      -37.0608708000        2.4047270455    3.2272929221E-02    3.2200372716E-02    7.2556504360E-05
       933.3695069737      -34.2945108000        2.5512337848    2.7586650274E-02    2.7505810823E-02    8.0839450958E-05
       936.1358669737      -31.5281508000        2.6897723064    2.0840606603E-02    2.0804378629E-02    3.6227974431E-05
       938.9022269737      -28.7617908000        2.8215168922    1.5407361866E-02    1.5429480243E-02   -2.2118376829E-05
       939.5377069737      -28.1263108000        2.8509210739    1.4386973452E-02    1.4421762248E-02   -3.4788796203E-05
       941.0377069737      -26.6263108000        2.9191528110    1.2298284040E-02    1.2360093916E-02   -6.1809875782E-05
       942.5377069737      -25.1263108000        2.9858257313    1.0607012842E-02    1.0690717176E-02   -8.3704333241E-05
       944.0377069737      -23.6263108000        3.0510420289    9.2460998196E-03    9.3457383433E-03   -9.9638523708E-05
       945.5377069737      -22.1263108000        3.1148933332    8.1518398119E-03    8.2610300112E-03   -1.0919019924E-04
       947.0377069737      -20.6263108000        3.1774618004    7.2742232288E-03    7.3864286913E-03   -1.1220546251E-04
       948.5377069737      -19.1263108000        3.2388216464    6.5700061598E-03    6.6786999716E-03   -1.0869381188E-04
       949.5377069737      -18.1263108000        3.2790902140    6.1802206137E-03    6.2830365575E-03   -1.0281594380E-04
       950.0377069737      -17.6263108000        3.2990404395    6.0060953619E-03    6.1049406821E-03   -9.8845320261E-05
       969.5377070037        1.8736892300        4.0002249137    4.1348339991E-03    4.0856681354E-03    4.9165863700E-05
       989.5377069737       21.8736892000        4.6098983376    5.0962827772E-03    5.0908675923E-03    5.4151848606E-06
      1009.5377069737       41.8736892000        5.1478668220    5.7910897028E-03    5.8821619083E-03   -9.1072205570E-05
      1029.5377069737       61.8736892000        5.6347049210    5.6455505394E-03    5.6039178379E-03    4.1632701482E-05
