885.366 -88.1263108000 -4.3294904878 3.7039129151E-04
895.366 -78.1263108000 -4.0149478481 5.5414108374E-04
905.366 -68.1263108000 -3.6735707434 9.2899155475E-04
915.366 -58.1263108000 -3.2970348258 1.8871399727E-03
916.866 -56.6263108000 -3.2367788509 2.1518893002E-03
918.366 -55.1263108000 -3.1753793969 2.4745732413E-03
919.866 -53.6263108000 -3.1127692093 2.8720658982E-03
921.366 -52.1263108000 -3.0488735602 3.3669190904E-03
922.866 -50.6263108000 -2.9836097216 3.9891325206E-03
924.366 -49.1263108000 -2.9168861490 4.7785617309E-03
925.366 -48.1263108000 -2.8715424652 5.4220792049E-03
925.866 -47.6263108000 -2.8486001198 5.7853382044E-03
927.795 -45.6974608000 -2.7583074653 7.4917060619E-03
930.224 -43.2686108000 -2.6402203679 1.0413589597E-02
932.653 -40.8397608000 -2.5165984902 1.3842180323E-02
935.082 -38.4109108000 -2.3865815466 1.6089399454E-02
937.511 -35.9820608000 -2.2490610090 1.5250748832E-02
939.939 -33.5532108000 -2.1025649493 1.2189516580E-02
942.368 -31.1243608000 -1.9450665118 9.0605039417E-03
944.797 -28.6955108000 -1.7736367910 6.7788685645E-03
945.366 -28.1263108000 -1.7310085110 6.3532378938E-03
946.866 -26.6263108000 -1.6132848091 5.4006498554E-03
948.366 -25.1263108000 -1.4862656217 4.6562472849E-03
949.866 -23.6263108000 -1.3473245096 4.0761985104E-03
951.366 -22.1263108000 -1.1923006099 3.6251370861E-03
952.866 -20.6263108000 -1.0138433643 3.2760905585E-03
954.366 -19.1263108000 -0.7963516083 3.0080775839E-03
955.366 -18.1263108000 -0.6096782809 2.8664784009E-03
956.782 -16.7101108000 0.0000000000 2.7082931954E-03
975.366 1.8736892300 2.2085420843 2.7179029474E-03
995.366 21.8736892000 3.1822985428 4.1889157004E-03
1015.37 41.8736892000 3.9212739054 5.2661567549E-03
1035.37 61.8736892000 4.5415587379 5.3518674440E-03
1055.37 81.8736892000 5.0867591936 5.0579817757E-03
1075.37 101.8736890000 5.5789323192 4.7581140017E-03
