896.105 -88.1263108000 -3.2429519473 8.2394655375E-04
906.105 -78.1263108000 -2.8092799733 1.2354412499E-03
916.105 -68.1263108000 -2.2950754792 2.0660995792E-03
926.105 -58.1263108000 -1.6256347388 4.1388586481E-03
927.605 -56.6263108000 -1.4996619375 4.6986102345E-03
929.105 -55.1263108000 -1.3620878596 5.3732528131E-03
930.605 -53.6263108000 -1.2089586263 6.1931566629E-03
932.105 -52.1263108000 -1.0333820575 7.1962374949E-03
933.605 -50.6263108000 -0.8210822411 8.4318600798E-03
935.105 -49.1263108000 -0.5295975987 9.9588311586E-03
936.174 -48.0577108000 0.0000000000 1.1260734197E-02
936.605 -47.6263108000 0.3364949137 1.1842888544E-02
938.886 -45.3455308000 0.8437187232 1.5519171353E-02
941.667 -42.5647508000 1.2007197119 2.1210689175E-02
944.448 -39.7839708000 1.4736330692 2.6501633034E-02
947.228 -37.0031908000 1.7033675524 2.7618901695E-02
950.009 -34.2224108000 1.9056043207 2.3548976365E-02
952.79 -31.4416308000 2.0883472946 1.7797733730E-02
955.571 -28.6608508000 2.2563377778 1.3188315826E-02
956.105 -28.1263108000 2.2872168076 1.2460694142E-02
957.605 -26.6263108000 2.3717214135 1.0675637338E-02
959.105 -25.1263108000 2.4533173265 9.2304986495E-03
960.605 -23.6263108000 2.5322851476 8.0663314077E-03
962.105 -22.1263108000 2.6088637819 7.1327119964E-03
963.605 -20.6263108000 2.6832578748 6.3840022059E-03
965.105 -19.1263108000 2.7556440509 5.7852142212E-03
966.105 -18.1263108000 2.8028633239 5.4550101033E-03
966.605 -17.6263108000 2.8261772772 5.3079566586E-03
986.105 1.8736892300 3.6201394367 3.8619067096E-03
1006.11 21.8736892000 4.2842474566 4.9299051309E-03
1026.11 41.8736892000 4.8584091628 5.6896504725E-03
1046.11 61.8736892000 5.3715461484 5.5881635334E-03
1066.11 81.8736892000 5.8397663778 5.1939118094E-03
