# # Once                                                         FEFF 10.0.0 
# # POT  SCF  60  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.362 Rnm= 1.399 L3 shell
# #   RGRID 0.0100
# # Pot 1 Z=29 Rmt= 1.362 Rnm= 1.399
# # Gam_ch=5.960E-01 H-L exch Vi= 3.749E+00 Vr=-3.653E+01
# # Mu=-1.784E+01eV kf=2.385E+00 Vint=-1.920E+01eV Rs_int= 1.520
# FMS rfms= 8.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           1.0000E+00
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
       875.3282689793      -78.5754302000       -5.0527691333    5.8942850853E-05    5.8940644356E-05    2.2064963363E-09
       885.3282689793      -68.5754302000       -4.7859996395    8.1968073402E-05    8.1964739831E-05    3.3335706808E-09
       895.3282689793      -58.5754302000       -4.5034552496    1.2855702353E-04    1.2855175252E-04    5.2710032944E-09
       905.3282689793      -48.5754302000       -4.2019547973    2.5316367239E-04    2.5314940385E-04    1.4268543953E-08
       906.8282689793      -47.0754302000       -4.1548434999    2.8966194588E-04    2.8964289283E-04    1.9053045561E-08
       908.3282689793      -45.5754302000       -4.1071912288    3.3555566224E-04    3.3552882793E-04    2.6834312840E-08
       909.8282689793      -44.0754302000       -4.0589799799    3.9432760219E-04    3.9428771909E-04    3.9883094399E-08
       911.3282689793      -42.5754302000       -4.0101891682    4.7120220503E-04    4.7113980088E-04    6.2404145253E-08
       912.8282689793      -41.0754302000       -3.9607971608    5.7421120780E-04    5.7410885827E-04    1.0234953087E-07
       914.3282689793      -39.5754302000       -3.9107816145    7.1607193391E-04    7.1589710409E-04    1.7482981914E-07
       915.3282689793      -38.5754302000       -3.8770788945    8.4205150075E-04    8.4179708758E-04    2.5441317087E-07
       915.8282689793      -38.0754302000       -3.8601176301    9.1767223012E-04    9.1736413116E-04    3.0809895824E-07
       916.6779189793      -37.2257802000       -3.8311228388    1.0708249808E-03    1.0703971647E-03    4.2781617104E-07
       918.0275689793      -35.8761302000       -3.7846085603    1.4000485075E-03    1.3993343352E-03    7.1417233255E-07
       919.3772189793      -34.5264802000       -3.7375154453    1.8858545906E-03    1.8847430750E-03    1.1115155578E-06
       920.7268689793      -33.1768302000       -3.6898213307    2.6103629869E-03    2.6090723695E-03    1.2906173635E-06
       922.0765189793      -31.8271802000       -3.6415024852    3.6559028134E-03    3.6563053094E-03   -4.0249599350E-07
       923.4261689793      -30.4775302000       -3.5925340570    4.9544230555E-03    4.9621118683E-03   -7.6888127520E-06
