# # Once                                                         FEFF 10.0.0 
# # POT  SCF  60  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.362 Rnm= 1.399 L3 shell
# #   RGRID 0.0100
# # Pot 1 Z=29 Rmt= 1.362 Rnm= 1.399
# # Gam_ch=5.960E-01 H-L exch Vi= 2.864E+00 Vr= 7.648E+00
# # Mu=-6.159E+00eV kf=2.086E+00 Vint=-1.675E+01eV Rs_int= 1.738
# FMS rfms= 8.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           1.0000E+00
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
       880.3684623166      -61.8571098000       -3.5513149763    2.9416718313E-04    2.9372962415E-04    4.3755897787E-07
       890.3684623166      -51.8571098000       -3.1602459867    4.4086768647E-04    4.4031984934E-04    5.4783713059E-07
       900.3684623166      -41.8571098000       -2.7133874275    7.4733621519E-04    7.4683381084E-04    5.0240434560E-07
       910.3684623166      -31.8571098000       -2.1766461341    1.5932049617E-03    1.5942125623E-03   -1.0076005662E-06
       911.8684623166      -30.3571098000       -2.0842470591    1.8458639580E-03    1.8475730968E-03   -1.7091388344E-06
       913.3684623166      -28.8571098000       -1.9875573111    2.1664199119E-03    2.1691141019E-03   -2.6941899477E-06
       914.8684623166      -27.3571098000       -1.8859166141    2.5818169369E-03    2.5858860929E-03   -4.0691559186E-06
       916.3684623166      -25.8571098000       -1.7784766828    3.1337129190E-03    3.1396756508E-03   -5.9627317473E-06
       917.8684623166      -24.3571098000       -1.6641143955    3.8883553700E-03    3.8968491705E-03   -8.4938004918E-06
       919.3684623166      -22.8571098000       -1.5412897624    4.9563287158E-03    4.9679843514E-03   -1.1655635643E-05
       920.3684923166      -21.8570798000       -1.4536499639    5.9326612287E-03    5.9465963122E-03   -1.3935083485E-05
       920.8684623166      -21.3571098000       -1.4077896699    6.5313479014E-03    6.5463727303E-03   -1.5024828971E-05
       921.4231023166      -20.8024698000       -1.3551001064    7.3054640710E-03    7.3215786780E-03   -1.6114606954E-05
       922.4777123166      -19.7478598000       -1.2487973434    9.1957288939E-03    9.2134337083E-03   -1.7704814349E-05
       923.5323223166      -18.6932498000       -1.1325603702    1.1866744280E-02    1.1886849795E-02   -2.0105514816E-05
       924.5869323166      -17.6386398000       -1.0029413703    1.5724444919E-02    1.5759961430E-02   -3.5516510723E-05
       925.6415423166      -16.5840298000       -0.8538674874    2.1325294864E-02    2.1447565391E-02   -1.2227052665E-04
       926.6961523166      -15.5294198000       -0.6725236300    2.9151345828E-02    2.9623976579E-02   -4.7263075044E-04
       927.7507623166      -14.4748098000       -0.4189108497    3.8746448926E-02    4.0102807786E-02   -1.3563588602E-03
       928.4193623166      -13.8062098000        0.0000000000    4.4627895772E-02    4.6604893190E-02   -1.9769974176E-03
       929.8599823166      -12.3655898000        0.6149122588    5.0697368834E-02    5.1518902833E-02   -8.2153399909E-04
       930.9145923166      -11.3109798000        0.8092704981    4.6368177746E-02    4.4845399361E-02    1.5227783848E-03
       931.9692023166      -10.2563698000        0.9652567285    3.7602534722E-02    3.5289444762E-02    2.3130899602E-03
       933.0238123266       -9.2017597900        1.0993279971    2.9024316481E-02    2.7159216227E-02    1.8651002536E-03
