882.21 -59.5639080000 -3.6931738027 9.2209700084E-06
892.21 -49.5639080000 -3.3188626625 1.2295028901E-05
902.21 -39.5639080000 -2.8965784746 1.7560077440E-05
912.21 -29.5639080000 -2.4011421230 2.8292945138E-05
913.71 -28.0639080000 -2.3177102721 3.0874253051E-05
915.21 -26.5639080000 -2.2311608506 3.3914741932E-05
916.71 -25.0639080000 -2.1411156324 3.7663353774E-05
918.21 -23.5639080000 -2.0471135746 4.2112038045E-05
919.71 -22.0639080000 -1.9485818940 4.7590865152E-05
921.21 -20.5639080000 -1.8447950584 5.4503974635E-05
922.21 -19.5639080000 -1.7722303903 6.0210478097E-05
922.311 -19.4626190000 -1.7647139539 6.0849449085E-05
922.413 -19.3613300000 -1.7571653655 6.1501104864E-05
922.514 -19.2600410000 -1.7495842699 6.2165645044E-05
922.615 -19.1587520000 -1.7419701814 6.2843505955E-05
922.71 -19.0639080000 -1.7348102002 6.3490645787E-05
922.717 -19.0574630000 -1.7343226043 6.3535113675E-05
922.818 -18.9561740000 -1.7266411551 6.4240883465E-05
922.919 -18.8548850000 -1.7189254417 6.4961202554E-05
923.02 -18.7535960000 -1.7111748140 6.5696580344E-05
923.122 -18.6523070000 -1.7033890453 6.6447590758E-05
923.223 -18.5510180000 -1.6955674632 6.7214554052E-05
923.324 -18.4497290000 -1.6877096960 6.7998092602E-05
923.426 -18.3484400000 -1.6798151090 6.8798815304E-05
923.527 -18.2471510000 -1.6718832445 6.9617228166E-05
923.628 -18.1458620000 -1.6639135693 7.0454052126E-05
923.729 -18.0445730000 -1.6559055374 7.1309814476E-05
923.831 -17.9432840000 -1.6478587188 7.2185384107E-05
923.932 -17.8419950000 -1.6397722180 7.3081484922E-05
924.033 -17.7407060000 -1.6316457060 7.3998959518E-05
924.135 -17.6394170000 -1.6234785162 7.4938767970E-05
924.236 -17.5381280000 -1.6152701634 7.5902184346E-05
924.337 -17.4368390000 -1.6070197521 7.6890578242E-05
924.438 -17.3355500000 -1.5987268307 7.7905547572E-05
924.54 -17.2342610000 -1.5903906004 7.8949084720E-05
924.641 -17.1329720000 -1.5820104439 8.0021571502E-05
924.742 -17.0316830000 -1.5735856594 8.1119042116E-05
924.844 -16.9303940000 -1.5651155261 8.2234653409E-05
924.945 -16.8291050000 -1.5565993039 8.3371123370E-05
925.046 -16.7278160000 -1.5480362320 8.4538501078E-05
925.147 -16.6265270000 -1.5394255978 8.5743336509E-05
925.249 -16.5252380000 -1.5307664596 8.6988687553E-05
925.35 -16.4239490000 -1.5220581295 8.8276130263E-05
925.451 -16.3226600000 -1.5132996175 8.9609063744E-05
925.553 -16.2213710000 -1.5044901887 9.0982882226E-05
925.654 -16.1200820000 -1.4956287299 9.2392116378E-05
925.755 -16.0187930000 -1.4867145971 9.3833051347E-05
925.856 -15.9175040000 -1.4777466931 9.5309943107E-05
925.958 -15.8162150000 -1.4687239603 9.6829334568E-05
926.059 -15.7149260000 -1.4596454550 9.8396832896E-05
926.16 -15.6136370000 -1.4505102033 1.0001732442E-04
926.262 -15.5123480000 -1.4413169047 1.0169488798E-04
926.363 -15.4110590000 -1.4320647385 1.0343338587E-04
926.464 -15.3097700000 -1.4227522572 1.0523693747E-04
926.566 -15.2084810000 -1.4133785695 1.0710961246E-04
926.667 -15.1071920000 -1.4039422223 1.0905604433E-04
926.768 -15.0059030000 -1.3944420960 1.1108098389E-04
