903.721 -59.5608379000 -3.5642325293 3.0110438452E-04
913.721 -49.5608379000 -3.1747552677 4.5176939587E-04
923.721 -39.5608379000 -2.7302726048 7.6568865723E-04
933.721 -29.5608379000 -2.1976589150 1.6263141108E-03
935.221 -28.0608379000 -2.1061821844 1.8819841212E-03
936.721 -26.5608379000 -2.0105472833 2.2058455952E-03
938.221 -25.0608379000 -1.9101303067 2.6247349970E-03
939.721 -23.5608379000 -1.8041328697 3.1797023084E-03
941.221 -22.0608379000 -1.6915061439 3.9367688413E-03
942.721 -20.5608379000 -1.5708248336 5.0068175015E-03
943.721 -19.5608179000 -1.4849299934 5.9853686880E-03
944.221 -19.0608379000 -1.4400652999 6.5861022887E-03
944.657 -18.6249509000 -1.3997792005 7.1864920185E-03
945.593 -17.6890839000 -1.3091013415 8.7844658316E-03
946.529 -16.7532169000 -1.2116562800 1.0963981267E-02
947.465 -15.8173499000 -1.1056561188 1.4016473688E-02
948.401 -14.8814829000 -0.9883521463 1.8400152654E-02
949.337 -13.9456159000 -0.8551050444 2.4792007686E-02
950.273 -13.0097489000 -0.6968279574 3.3969584340E-02
951.208 -12.0738819000 -0.4898304001 4.6007068186E-02
952.123 -11.1597379000 0.0000000000 5.8111194918E-02
953.08 -10.2021479000 0.5013352390 6.5410920311E-02
954.016 -9.2662808500 0.7049627530 6.3009109734E-02
954.952 -8.3304138500 0.8617469841 5.3328581459E-02
955.888 -7.3945468500 0.9941042698 4.2117116183E-02
956.824 -6.4586798500 1.1108009186 3.2806470604E-02
957.759 -5.5228128500 1.2163527704 2.6020158015E-02
958.695 -4.5869458500 1.3134494446 2.1288982275E-02
959.631 -3.6510788500 1.4038464772 1.8037399620E-02
960.567 -2.7152118500 1.4887646578 1.5772492193E-02
961.503 -1.7793448500 1.5690939765 1.4120137597E-02
962.439 -0.8434778510 1.6455062957 1.2862073163E-02
963.375 0.0923891487 1.7185245620 1.1889315215E-02
963.721 0.4391621490 1.7448046475 1.1583350101E-02
965.221 1.9391621500 1.8541968775 1.0456589967E-02
966.721 3.4391621500 1.9574851243 9.5215729878E-03
968.221 4.9391621500 2.0555901896 8.7550120101E-03
969.721 6.4391621500 2.1492214325 8.1780478455E-03
971.221 7.9391621500 2.2389406771 7.7926597197E-03
972.721 9.4391621500 2.3252005332 7.5857335463E-03
973.721 10.4391621000 2.3809718705 7.5389006196E-03
974.221 10.9391621000 2.4083729174 7.5357080698E-03
993.721 30.4391621000 3.3042989647 7.3893815207E-03
1013.72 50.4391621000 4.0209152227 6.4829611614E-03
1033.72 70.4391621000 4.6278638976 6.1499565533E-03
1053.72 90.4391621000 5.1639607844 6.1630899291E-03
1073.72 110.4391620000 5.6494120056 5.4863196887E-03
