# # Once                                                         FEFF 10.0.0 
# # POT  SCF  60  4.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.362 Rnm= 1.399 L3 shell
# #   RGRID 0.0100
# # Pot 1 Z=29 Rmt= 1.362 Rnm= 1.399
# # Gam_ch=5.960E-01 H-L exch Vi= 4.518E+00 Vr= 0.000E+00
# # Mu=-2.403E+01eV kf=2.468E+00 Vint=-2.539E+01eV Rs_int= 1.469
# FMS rfms= 8.0000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           1.0000E+00
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
       877.0270519490      -83.0736862000       -3.9365054148    3.1044307161E-04    3.1044456693E-04   -1.4953139152E-09
       887.0270519490      -73.0736862000       -3.5876721584    4.7089822192E-04    4.7090354838E-04   -5.3264592789E-09
       897.0270519490      -63.0736862000       -3.2010482431    8.0563858000E-04    8.0566364553E-04   -2.5065529518E-08
       907.0270519490      -53.0736862000       -2.7608017840    1.7083814896E-03    1.7085569767E-03   -1.7548703095E-07
       908.5270519490      -51.5736862000       -2.6885543190    1.9704629308E-03    1.9707080006E-03   -2.4506982714E-07
       910.0270519490      -50.0736862000       -2.6143110301    2.2977117397E-03    2.2980585203E-03   -3.4678060631E-07
       911.5270519490      -48.5736862000       -2.5378966828    2.7129927217E-03    2.7134903913E-03   -4.9766956486E-07
       913.0270519490      -47.0736862000       -2.4591090680    3.2496327543E-03    3.2503579614E-03   -7.2520717548E-07
       914.5270519490      -45.5736862000       -2.3777120975    3.9573919766E-03    3.9584664864E-03   -1.0745098159E-06
       916.0270519490      -44.0736862000       -2.2934280518    4.9115877610E-03    4.9132088925E-03   -1.6211315008E-06
       917.0270519490      -43.0736862000       -2.2354738987    5.7398535547E-03    5.7420094901E-03   -2.1559353772E-06
       917.5270519490      -42.5736862000       -2.2059260275    6.2287642689E-03    6.2312592712E-03   -2.4950022951E-06
       918.6330819490      -41.4676562000       -2.1391148317    7.5349276338E-03    7.5384051541E-03   -3.4775203041E-06
       920.2391119490      -39.8616262000       -2.0382051230    1.0173012514E-02    1.0178781888E-02   -5.7693737222E-06
       921.8451419490      -38.2555962000       -1.9320319763    1.4070518543E-02    1.4080371881E-02   -9.8533383484E-06
       923.4511719490      -36.6495662000       -1.8196746531    1.9567922850E-02    1.9584589117E-02   -1.6666266991E-05
       925.0572019490      -35.0435362000       -1.6999070942    2.6016231708E-02    2.6037605889E-02   -2.1374180665E-05
       926.6632319490      -33.4375062000       -1.5710353239    3.0259960023E-02    3.0255928848E-02    4.0311752462E-06
       928.2692619490      -31.8314762000       -1.4306013682    2.8687441443E-02    2.8620973488E-02    6.6467954620E-05
       929.8752919490      -30.2254462000       -1.2747894472    2.2848547609E-02    2.2754392752E-02    9.4154856852E-05
       931.4813219490      -28.6194162000       -1.0970670450    1.6783419431E-02    1.6708872846E-02    7.4546584634E-05
       933.0873519490      -27.0133862000       -0.8843213672    1.2201884040E-02    1.2159505203E-02    4.2378837581E-05
       934.6933819490      -25.4073562000       -0.6004101543    9.0647925604E-03    9.0517361181E-03    1.3056442366E-05
       936.0668519490      -24.0338862000        0.0000000000    7.2106554048E-03    7.2188895697E-03   -8.2341649035E-06
       937.0270519490      -23.0736862000        0.5020179872    6.2767666210E-03    6.2974977490E-03   -2.0731128027E-05
       938.5270519490      -21.5736862000        0.8035698743    5.1702366037E-03    5.2079195372E-03   -3.7682933535E-05
       940.0270519490      -20.0736862000        1.0195229144    4.3765034747E-03    4.4282819255E-03   -5.1778450752E-05
       941.5270519490      -18.5736862000        1.1971338507    3.8018282642E-03    3.8648164880E-03   -6.2988223779E-05
       943.0270519490      -17.0736862000        1.3516034305    3.3857141353E-03    3.4564172410E-03   -7.0703105649E-05
       944.5270519490      -15.5736862000        1.4901457010    3.0873562308E-03    3.1611284408E-03   -7.3772209998E-05
       946.0270519490      -14.0736862000        1.6168601671    2.8798271694E-03    2.9503783739E-03   -7.0551204501E-05
       947.0270519490      -13.0736862000        1.6960852135    2.7823280026E-03    2.8466253130E-03   -6.4297310407E-05
       947.5270519490      -12.5736862000        1.7343410749    2.7441202398E-03    2.8040791421E-03   -5.9958902272E-05
       967.0270519390        6.9263137900        2.8506264472    3.3657804770E-03    3.4161773111E-03   -5.0396834158E-05
       987.0270519490       26.9263138000        3.6572443407    5.1854023663E-03    5.1297124186E-03    5.5689947708E-05
      1007.0270519490       46.9263138000        4.3156459936    5.6443235812E-03    5.7931750681E-03   -1.4885148693E-04
      1027.0270519490       66.9263138000        4.8861200122    5.6643494567E-03    5.5396448027E-03    1.2470465402E-04
      1047.0270519490       86.9263138000        5.3966224437    5.2156189706E-03    5.2315733220E-03   -1.5954351379E-05
