888.893 -83.6675184000 -3.9273337520 3.2179702374E-04
898.893 -73.6675184000 -3.5776060896 4.8810924912E-04
908.893 -63.6675184000 -3.1897623220 8.3486577057E-04
918.893 -53.6675184000 -2.7477081916 1.7685712033E-03
920.393 -52.1675184000 -2.6751069681 2.0392522165E-03
921.893 -50.6675184000 -2.6004797878 2.3768923469E-03
923.393 -49.1675184000 -2.5236468431 2.8049495504E-03
924.893 -47.6675184000 -2.4443998852 3.3574217157E-03
926.393 -46.1675184000 -2.3624962719 4.0847028010E-03
927.893 -44.6675184000 -2.2776493300 5.0628465006E-03
928.893 -43.6675184000 -2.2192830752 5.9098316778E-03
929.393 -43.1675184000 -2.1895167172 6.4088161406E-03
930.532 -42.0286384000 -2.1201564668 7.7838272551E-03
932.171 -40.3897584000 -2.0161619712 1.0543498806E-02
933.81 -38.7508784000 -1.9065033885 1.4612908690E-02
935.449 -37.1119984000 -1.7901400670 2.0283356113E-02
937.088 -35.4731184000 -1.6656672305 2.6677756099E-02
938.726 -33.8342384000 -1.5311085522 3.0345172797E-02
940.365 -32.1953584000 -1.3835241411 2.8062768179E-02
942.004 -30.5564784000 -1.2181892814 2.2020517851E-02
943.643 -28.9175984000 -1.0265628093 1.6107991253E-02
945.282 -27.2787184000 -0.7897323077 1.1727918875E-02
947.658 -24.9025184000 0.0000000000 7.7418312140E-03
948.56 -24.0009584000 0.4864472389 6.7762540363E-03
948.893 -23.6675184000 0.5693402994 6.4662667123E-03
950.393 -22.1675184000 0.8472607510 5.3248982790E-03
951.893 -20.6675184000 1.0543022638 4.5014779877E-03
953.393 -19.1675184000 1.2268886448 3.9029620361E-03
954.893 -17.6675184000 1.3780268565 3.4668253852E-03
956.393 -16.1675184000 1.5141533589 3.1515426647E-03
957.893 -14.6675184000 1.6390128078 2.9291563877E-03
958.893 -13.6675184000 1.7172161915 2.8227805112E-03
959.393 -13.1675184000 1.7550115595 2.7804021779E-03
978.893 6.3324816200 2.8632492861 3.3098595995E-03
998.893 26.3324816000 3.6670919273 5.1127657634E-03
1018.89 46.3324816000 4.3239946729 5.6444660915E-03
1038.89 66.3324816000 4.8934949938 5.6469406063E-03
1058.89 86.3324816000 5.4033009991 5.2082589103E-03
