897.336 -60.0251100000 -3.5713390397 2.9453026533E-04
907.336 -50.0251100000 -3.1827315349 4.3995451129E-04
917.336 -40.0251100000 -2.7395431479 7.4164656240E-04
927.336 -30.0251100000 -2.2091658427 1.5646028998E-03
928.836 -28.5251100000 -2.1181860121 1.8084148443E-03
930.336 -27.0251100000 -2.0231186239 2.1168687731E-03
931.836 -25.5251100000 -1.9233583203 2.5153619416E-03
933.336 -24.0251100000 -1.8181321254 3.0425980669E-03
934.836 -22.5251100000 -1.7064295578 3.7604303969E-03
936.336 -21.0251100000 -1.5868836352 4.7721489562E-03
937.336 -20.0251600000 -1.5019135100 5.6941330666E-03
937.836 -19.5251100000 -1.4575655370 6.2586478822E-03
938.364 -18.9967900000 -1.4091947881 6.9504298574E-03
939.392 -17.9684200000 -1.3099295366 8.6630095457E-03
940.421 -16.9400500000 -1.2024977025 1.1059697129E-02
941.449 -15.9116800000 -1.0844750640 1.4495465125E-02
942.478 -14.8833100000 -0.9519305739 1.9483021404E-02
943.506 -13.8549400000 -0.7976573560 2.6581366776E-02
944.534 -12.8265700000 -0.6052625250 3.5818237983E-02
945.93 -11.4308100000 0.0000000000 4.8351522853E-02
946.591 -10.7698300000 0.4165168535 5.1424985419E-02
947.619 -9.7414600100 0.6658834702 4.9940917322E-02
948.648 -8.7130900100 0.8445799406 4.2338844476E-02
949.676 -7.6847200100 0.9915795458 3.3431435319E-02
950.705 -6.6563500100 1.1194393459 2.6317178596E-02
951.733 -5.6279800100 1.2341227259 2.1265059663E-02
952.761 -4.5996100100 1.3390195901 1.7724273908E-02
953.79 -3.5712400100 1.4362757844 1.5284016475E-02
954.818 -2.5428700100 1.5273514231 1.3563308990E-02
955.846 -1.5145000100 1.6132938467 1.2288078690E-02
956.875 -0.4861300130 1.6948838534 1.1315582626E-02
957.336 -0.0251100133 1.7302122578 1.0954086025E-02
958.836 1.4748899900 1.8404719631 9.9733428253E-03
960.336 2.9748899900 1.9444896116 9.1565151664E-03
961.836 4.4748899900 2.0432186470 8.4719148834E-03
963.336 5.9748899900 2.1373919102 7.9447212292E-03
964.836 7.4748899900 2.2275875610 7.5825464076E-03
966.336 8.9748899900 2.3142708047 7.3732976222E-03
967.336 9.9747899900 2.3702933973 7.3055546124E-03
967.836 10.4748900000 2.3978222456 7.2889373720E-03
987.336 29.9747900000 3.2966128436 7.3715769711E-03
1007.34 49.9747900000 4.0146013278 6.4218421933E-03
1027.34 69.9747900000 4.6223789486 6.1218588081E-03
1047.34 89.9747900000 5.1590456647 6.1883734911E-03
1067.34 109.9747900000 5.6449197425 5.4383277941E-03
