6.272000E-03  -3.20134E-01
6.368000E-03  -1.17579E+00
6.393600E-03  -2.18154E+00
6.432000E-03  -1.16186E+00
6.528000E-03  -2.76671E-01
1.069000E-02  2.10173E+00
1.142761E-02  2.22488E+00
1.221612E-02  2.33994E+00
1.305903E-02  2.44742E+00
1.396010E-02  2.54710E+00
1.492335E-02  2.63805E+00
1.595306E-02  2.71844E+00
1.705382E-02  2.78446E+00
1.823053E-02  2.82559E+00
1.911980E-02  2.80931E+00
1.941245E-02  2.75154E+00
1.948844E-02  2.67983E+00
1.949049E-02  2.67501E+00
1.960755E-02  2.75433E+00
1.990020E-02  2.82926E+00
2.083314E-02  2.91938E+00
2.227063E-02  3.00738E+00
2.380730E-02  3.08738E+00
2.545001E-02  3.16576E+00
2.720606E-02  3.24448E+00
2.908327E-02  3.32364E+00
3.109002E-02  3.40280E+00
3.323523E-02  3.48136E+00
3.552846E-02  3.55864E+00
3.797993E-02  3.63385E+00
4.060054E-02  3.70629E+00
4.340198E-02  3.77526E+00
4.639671E-02  3.84022E+00
4.959809E-02  3.90069E+00
5.302035E-02  3.95635E+00
5.667876E-02  4.00697E+00
6.058959E-02  4.05263E+00
6.477028E-02  4.09290E+00
6.923942E-02  4.12801E+00
7.401695E-02  4.15805E+00
7.912411E-02  4.18316E+00
8.458368E-02  4.20340E+00
9.041995E-02  4.21865E+00
9.665893E-02  4.22883E+00
1.033284E-01  4.23389E+00
1.104581E-01  4.23373E+00
1.180797E-01  4.22817E+00
1.262272E-01  4.21665E+00
1.349368E-01  4.19786E+00
1.442475E-01  4.17119E+00
1.542005E-01  4.13557E+00
1.648404E-01  4.08928E+00
1.762144E-01  4.02965E+00
1.883732E-01  3.95250E+00
2.013709E-01  3.85109E+00
2.152655E-01  3.71374E+00
2.301188E-01  3.51819E+00
2.459970E-01  3.21423E+00
2.629708E-01  2.64704E+00
2.781240E-01  1.26093E+00
2.811158E-01  4.07656E-01
2.823810E-01  -3.35665E-01
2.835162E-01  -2.24717E+00
2.852190E-01  -2.65349E-01
2.894760E-01  1.47293E+00
3.005128E-01  2.89123E+00
3.212482E-01  4.00159E+00
3.434143E-01  4.65259E+00
3.671099E-01  5.10424E+00
3.924405E-01  5.43616E+00
4.195189E-01  5.68561E+00
4.484657E-01  5.87450E+00
4.794098E-01  6.01732E+00
5.124891E-01  6.12442E+00
5.478508E-01  6.20354E+00
5.856525E-01  6.26062E+00
6.260625E-01  6.30033E+00
6.692609E-01  6.32635E+00
7.154399E-01  6.34162E+00
7.648052E-01  6.34849E+00
8.175768E-01  6.34886E+00
8.739896E-01  6.34469E+00
9.342948E-01  6.33647E+00
9.987612E-01  6.32562E+00
1.067676E+00  6.31267E+00
1.141345E+00  6.29863E+00
1.220098E+00  6.28281E+00
1.304285E+00  6.26551E+00
1.394281E+00  6.24774E+00
1.490486E+00  6.23009E+00
1.593329E+00  6.21289E+00
1.703269E+00  6.19636E+00
1.820795E+00  6.18064E+00
1.946430E+00  6.16581E+00
