1.069000E-02  2.1733E+00
1.142761E-02  2.2889E+00
1.221612E-02  2.4126E+00
1.305903E-02  2.5449E+00
1.396010E-02  2.6864E+00
1.492335E-02  2.8374E+00
1.595306E-02  2.9985E+00
1.705382E-02  3.1701E+00
1.823053E-02  3.3525E+00
1.948844E-02  3.5460E+00
2.083314E-02  3.7507E+00
2.227063E-02  3.9669E+00
2.380730E-02  4.1946E+00
2.545001E-02  4.4336E+00
2.720606E-02  4.6837E+00
2.908327E-02  4.9447E+00
3.109002E-02  5.1429E+00
3.323523E-02  5.2695E+00
3.552846E-02  5.3892E+00
3.797993E-02  5.5005E+00
4.060054E-02  5.6019E+00
4.340198E-02  5.6922E+00
4.639671E-02  5.7698E+00
4.959809E-02  5.8335E+00
5.302035E-02  5.8821E+00
5.667876E-02  5.9145E+00
6.058959E-02  5.9298E+00
6.477028E-02  5.9273E+00
6.923942E-02  5.9066E+00
7.212800E-02  5.8847E+00
7.323200E-02  5.8748E+00
7.352640E-02  5.8721E+00
7.401695E-02  8.6666E+00
7.507200E-02  8.4419E+00
7.912411E-02  7.7340E+00
8.458368E-02  7.0931E+00
9.041995E-02  6.7123E+00
9.665893E-02  6.4597E+00
1.033284E-01  6.2728E+00
1.104581E-01  6.1234E+00
1.174040E-01  6.0085E+00
1.180797E-01  5.9985E+00
1.192010E-01  5.9824E+00
1.196802E-01  5.9757E+00
1.203990E-01  6.3567E+00
1.221960E-01  6.3407E+00
1.262272E-01  6.3091E+00
1.349368E-01  6.2577E+00
1.442475E-01  6.2188E+00
1.542005E-01  6.1892E+00
1.648404E-01  6.1667E+00
1.762144E-01  6.1485E+00
1.883732E-01  6.1310E+00
2.013709E-01  6.1101E+00
2.152655E-01  6.0812E+00
2.301188E-01  6.0398E+00
2.459970E-01  5.9821E+00
2.629708E-01  5.9048E+00
2.811158E-01  5.8057E+00
3.005128E-01  5.6839E+00
3.212482E-01  5.5360E+00
3.434143E-01  5.3635E+00
3.671099E-01  5.1699E+00
3.924405E-01  4.9596E+00
4.195189E-01  4.7369E+00
4.484657E-01  4.5063E+00
4.794098E-01  4.2718E+00
5.124891E-01  4.0367E+00
5.478508E-01  3.8040E+00
5.856525E-01  3.5762E+00
6.260625E-01  3.3552E+00
6.692609E-01  3.1426E+00
7.154399E-01  2.9393E+00
7.648052E-01  2.7122E+00
8.175768E-01  2.4939E+00
8.739896E-01  2.2948E+00
9.124780E-01  2.1756E+00
9.264445E-01  2.1352E+00
9.301689E-01  2.1247E+00
9.319800E-01  1.3119E+01
9.342948E-01  1.3043E+01
9.357555E-01  1.2996E+01
9.462450E-01  1.2662E+01
9.500490E-01  1.2545E+01
9.557550E-01  1.7798E+01
9.700200E-01  1.7165E+01
9.987612E-01  1.5984E+01
1.067676E+00  1.3862E+01
1.074178E+00  1.3705E+01
1.090619E+00  1.3328E+01
1.095004E+00  1.3231E+01
1.101580E+00  1.4651E+01
1.118022E+00  1.4383E+01
1.141345E+00  1.4041E+01
1.220098E+00  1.2862E+01
1.304285E+00  1.1731E+01
1.394281E+00  1.0688E+01
1.490486E+00  9.7449E+00
1.593329E+00  8.8867E+00
1.703269E+00  8.0183E+00
1.820795E+00  7.2303E+00
1.946430E+00  6.5194E+00
