6.432000E-03  1.9697E+00
6.528000E-03  1.9598E+00
1.069000E-02  1.7392E+00
1.142761E-02  1.7134E+00
1.221612E-02  1.6847E+00
1.305903E-02  1.6524E+00
1.396010E-02  1.6161E+00
1.492335E-02  1.5757E+00
1.595306E-02  1.5311E+00
1.705382E-02  1.4826E+00
1.823053E-02  1.4304E+00
1.911980E-02  1.3911E+00
1.941245E-02  1.3783E+00
1.948844E-02  1.3749E+00
1.949049E-02  1.3748E+00
1.960755E-02  1.5242E+00
1.990020E-02  1.5191E+00
2.083314E-02  1.5052E+00
2.227063E-02  1.4898E+00
2.380730E-02  1.4761E+00
2.545001E-02  1.4626E+00
2.720606E-02  1.4477E+00
2.908327E-02  1.4301E+00
3.109002E-02  1.4091E+00
3.323523E-02  1.3844E+00
3.552846E-02  1.3557E+00
3.797993E-02  1.3230E+00
4.060054E-02  1.2864E+00
4.340198E-02  1.2462E+00
4.639671E-02  1.2028E+00
4.959809E-02  1.1569E+00
5.302035E-02  1.1089E+00
5.667876E-02  1.0595E+00
6.058959E-02  1.0091E+00
6.477028E-02  9.5827E-01
6.923942E-02  9.0756E-01
7.401695E-02  8.5736E-01
7.912411E-02  8.0800E-01
8.458368E-02  7.5955E-01
9.041995E-02  7.1222E-01
9.665893E-02  6.6630E-01
1.033284E-01  6.2204E-01
1.104581E-01  5.7959E-01
1.180797E-01  5.3908E-01
1.262272E-01  4.9886E-01
1.349368E-01  4.6044E-01
1.442475E-01  4.2445E-01
1.542005E-01  3.9083E-01
1.648404E-01  3.5950E-01
1.762144E-01  3.3037E-01
1.883732E-01  3.0333E-01
2.013709E-01  2.7829E-01
2.152655E-01  2.5513E-01
2.301188E-01  2.3374E-01
2.459970E-01  2.1403E-01
2.629708E-01  1.9587E-01
2.781240E-01  1.8175E-01
2.811158E-01  1.7916E-01
2.823810E-01  1.7809E-01
2.835162E-01  1.7713E-01
2.852190E-01  3.9387E+00
2.894760E-01  3.8777E+00
3.005128E-01  3.7279E+00
3.212482E-01  3.4725E+00
3.434143E-01  3.2143E+00
3.671099E-01  2.9562E+00
3.924405E-01  2.7033E+00
4.195189E-01  2.4612E+00
4.484657E-01  2.2326E+00
4.794098E-01  2.0190E+00
5.124891E-01  1.8212E+00
5.478508E-01  1.6391E+00
5.856525E-01  1.4724E+00
6.260625E-01  1.3204E+00
6.692609E-01  1.1823E+00
7.154399E-01  1.0571E+00
7.648052E-01  9.4391E-01
8.175768E-01  8.4179E-01
8.739896E-01  7.4981E-01
9.342948E-01  6.6709E-01
9.987612E-01  5.9282E-01
1.067676E+00  5.2585E-01
1.141345E+00  4.6573E-01
1.220098E+00  4.0956E-01
1.304285E+00  3.6016E-01
1.394281E+00  3.1672E-01
1.490486E+00  2.7853E-01
1.593329E+00  2.4494E-01
1.703269E+00  2.1540E-01
1.820795E+00  1.8942E-01
1.946430E+00  1.6658E-01
