4.723500E-03  1.1721E+00
4.794000E-03  1.1548E+00
1.069000E-02  6.3908E-01
1.142761E-02  6.0622E-01
1.221612E-02  5.7327E-01
1.305903E-02  5.4038E-01
1.320060E-02  5.3508E-01
1.340265E-02  5.2763E-01
1.345653E-02  5.2567E-01
1.353735E-02  6.5844E-01
1.373940E-02  6.5819E-01
1.396010E-02  6.5834E-01
1.492335E-02  6.6435E-01
1.595306E-02  6.7606E-01
1.705382E-02  6.8985E-01
1.823053E-02  7.0420E-01
1.948844E-02  7.1767E-01
2.083314E-02  7.2892E-01
2.227063E-02  7.3700E-01
2.380730E-02  7.4132E-01
2.545001E-02  7.4153E-01
2.720606E-02  7.3754E-01
2.908327E-02  7.2948E-01
3.109002E-02  7.1764E-01
3.323523E-02  7.0241E-01
3.552846E-02  6.8424E-01
3.797993E-02  6.6364E-01
4.060054E-02  6.4107E-01
4.340198E-02  6.1699E-01
4.639671E-02  5.9184E-01
4.959809E-02  5.6597E-01
5.302035E-02  5.3974E-01
5.667876E-02  5.1332E-01
6.058959E-02  4.8680E-01
6.477028E-02  4.6045E-01
6.923942E-02  4.3449E-01
7.401695E-02  4.0910E-01
7.912411E-02  3.8440E-01
8.458368E-02  3.6052E-01
9.041995E-02  3.3727E-01
9.665893E-02  3.1461E-01
1.033284E-01  2.9304E-01
1.104581E-01  2.7258E-01
1.180797E-01  2.5321E-01
1.262272E-01  2.3492E-01
1.349368E-01  2.1770E-01
1.442475E-01  2.0152E-01
1.542005E-01  1.8634E-01
1.648404E-01  1.7213E-01
1.762144E-01  1.5886E-01
1.842400E-01  1.5049E-01
1.870600E-01  1.4773E-01
1.878120E-01  1.4701E-01
1.883732E-01  3.9624E+00
1.889400E-01  3.9498E+00
1.917600E-01  3.8885E+00
2.013709E-01  3.6926E+00
2.152655E-01  3.4372E+00
2.301188E-01  3.1815E+00
2.459970E-01  2.9293E+00
2.629708E-01  2.6840E+00
2.811158E-01  2.4491E+00
3.005128E-01  2.2270E+00
3.212482E-01  2.0189E+00
3.434143E-01  1.8254E+00
3.671099E-01  1.6466E+00
3.924405E-01  1.4821E+00
4.195189E-01  1.3316E+00
4.484657E-01  1.1942E+00
4.794098E-01  1.0694E+00
5.124891E-01  9.5617E-01
5.478508E-01  8.5376E-01
5.856525E-01  7.6132E-01
6.260625E-01  6.7805E-01
6.692609E-01  6.0317E-01
7.154399E-01  5.3594E-01
7.648052E-01  4.7567E-01
8.175768E-01  4.2165E-01
8.739896E-01  3.7337E-01
9.342948E-01  3.3033E-01
9.987612E-01  2.9207E-01
1.067676E+00  2.5600E-01
1.141345E+00  2.2436E-01
1.220098E+00  1.9662E-01
1.304285E+00  1.7231E-01
1.394281E+00  1.5101E-01
1.490486E+00  1.3235E-01
1.593329E+00  1.1599E-01
1.703269E+00  1.0165E-01
1.820795E+00  8.9083E-02
1.946430E+00  7.8072E-02
